# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.9690168226490317,0.4817461558000048,74.2859628128536,0,3.0,0.47776670023926154,180.0,0.0,0.0
 0.06521552269342251,1.9707446489408198,0.48788731766788546,74.2859628128536,0.19564656808026754,3.0,0.47776670023926154,180.0,6.456966235114295,0.0
 0.0923082100003418,1.972459614691391,0.49405493688048385,74.46089938001289,0.27692463000102535,2.9999999999999987,0.4684334853633254,180.0,8.257543876679648,0.0
 0.11315053442039222,1.9741618086961976,0.5002486471565629,74.63300578840344,0.3394516032611766,3.0000000000000004,0.45932402459873267,180.0,9.612787756677161,0.0
 0.13076542381440223,1.9758513197506904,0.5064680822148853,74.8023339815054,0.39229627144320667,3.0,0.4504315863450346,180.0,10.708978869794063,0.0
 0.14632252152451622,1.9775282366503213,0.512712875774214,74.96893461215834,0.43896756457354863,3.0,0.4417496551275837,180.0,11.626924513048657,0.0
 0.1604210445718302,1.979192648190541,0.5189826615533116,75.13285707537493,0.4812631337154906,3.0000000000000018,0.43327192463722447,180.0,12.411392829408655,0.0
 0.17341656144094064,1.980844643166802,0.5252770732709413,75.29414954025867,0.5202496843228219,3.0,0.424992290352902,180.0,13.090606051922283,2.3442676081935874e-12
 0.1855404799437027,1.9824843103745546,0.5315957446458656,75.45285898118394,0.5566214398311081,3.0,0.41690484260403393,180.00000000000003,13.683874024976049,-2.4903217377749822e-12
 0.19695334640159173,1.9841117386092513,0.5379383093968473,75.60903120805756,0.5908600392047751,2.999999999999995,0.409003860336943,180.0,14.205183540597055,0.0
 0.20777191044298784,1.985727016666343,0.5443044012426494,75.7627108959113,0.6233157313289635,2.9999999999999973,0.4012838042303332,180.0,14.66510066054141,0.0
 0.21808419681518554,1.9873302333412808,0.5506936539020348,75.9139416135999,0.6542525904455565,2.9999999999999973,0.3937393106396693,180.0,15.071869096624239,0.0
 0.227958502200002,1.9889214774295167,0.5571057010937661,76.06276585177996,0.6838755066000058,2.9999999999999973,0.3863651856166418,180.0,15.432086843542217,0.0
 0.2374490655866515,1.9905008377265019,0.5635401765366063,76.20922505015687,0.7123471967599543,2.9999999999999942,0.37915639887581926,180.0,15.751144780000605,3.1059477849551668e-12
 0.24659980197960546,1.9920684030276878,0.569996713949318,76.35335962392591,0.7397994059388161,2.999999999999991,0.37210807813982866,180.00000000000003,16.033522956865827,-3.2125637547134144e-12
 0.2554468511280322,1.993624262128526,0.5764749470506642,76.49520898954773,0.7663405533840963,2.999999999999994,0.36521550381932794,180.0,16.282997677923785,0.0
 0.2640203707580586,1.995168503824468,0.5829745095594077,76.63481158977508,0.7920611122741755,3.0,0.35847410346281466,180.0,16.50279046040411,0.0
 0.27234583114332694,1.9967012169109648,0.5894950351943111,76.77220491799957,0.8170374934299804,2.9999999999999933,0.35187944699675977,180.0,16.695677844047324,0.0
 0.28044497064330337,1.9982224901834682,0.5960361576741378,76.90742554190517,0.8413349119299098,3.0000000000000138,0.3454272412228927,180.0,16.86407408003118,-3.601539700690357e-12
 0.28833651475843725,1.9997324124374296,0.60259751071765,77.04050912646862,0.8650095442753115,3.000000000000007,0.33911332564505364,179.99999999999997,17.010094558762063,3.6910295960578014e-12
 0.29603672649902035,2.0012310724683005,0.6091787280436108,77.17149045629843,0.8881101794970608,3.0,0.33293366729001167,180.0,17.13560526710232,0.0
 0.3035598340302474,2.0027185590715324,0.615779443370783,77.30040345733549,0.910679502090742,3.0000000000000075,0.32688435655285447,180.0,17.242261917632064,0.0
 0.31091836745347895,2.004194961042576,0.6223992904179293,77.4272812179485,0.9327551023604367,3.0,0.3209616026902127,180.0,17.33154130193381,0.0
 0.3181234272494133,2.005660367176884,0.6290379029038128,77.55215600938465,0.9543702817482397,3.0,0.31516172976419,180.0,17.404766723954616,4.02489792747618e-12
 0.32518490059421085,2.0071148662699065,0.635694914547196,77.67505930567826,0.9755547017826324,3.0,0.30948117271273035,180.00000000000003,17.46312883000035,-4.1031888772922505e-12
 0.3321116374031583,2.008558547117096,0.6423699590668421,77.79602180294442,0.9963349122094748,3.000000000000008,0.30391647304963376,180.0,17.507702846092467,-4.179689278235739e-12
 0.3389115948972237,2.0099914985139034,0.6490626701815135,77.91507343811658,1.0167347846916712,3.0000000000000244,0.29846427538577175,179.99999999999997,17.539462963093353,0.0
 0.34559195730479164,2.0114138092557803,0.6557726816099733,78.03224340714416,1.036775871914375,2.9999999999999916,0.29312132402830154,179.99999999999997,17.55929443386654,8.655551840590318e-12
 0.35215923572998,2.012825568138178,0.6624996270709842,78.14756018264123,1.05647770718994,3.000000000000017,0.28788445869586665,180.00000000000003,17.568003826463578,-4.399566197295318e-12
 0.3586193520586936,2.014226863956548,0.6692431402833091,78.26105153102347,1.0758580561760809,2.9999999999999916,0.28275061211439884,180.0,17.56632776496932,0.0
 0.36497770991142736,2.015617785506342,0.6760028549657108,78.37274452911156,1.0949331297342821,3.0,0.27771680593369535,180.0,17.554940443214047,0.0
 0.3712392550038807,2.0169984215830112,0.6827784048369521,78.48266558029206,1.1137177650116423,3.0000000000000178,0.27278014780624144,180.0,17.534460092370075,0.0
 0.37740852678430875,2.0183688609820067,0.6895694236157958,78.59084043012497,1.1322255803529264,3.0,0.2679378284807138,180.0,17.505454607726875,0.0
